student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0730,Male,24,BA,Political Science,2,1,24,66,7,GSR University
S0730,Male,24,BA,Sociology,2,1,24,87,9,GSR University
S0730,Male,24,BA,English,2,1,24,37,4,GSR University
S0731,Male,19,BA,Political Science,2,2,16,37,4,GSR University
S0731,Male,19,BA,History,2,2,16,77,8,GSR University
S0731,Male,19,BA,Psychology,2,2,16,83,9,GSR University
S0732,Female,24,BA,Political Science,3,0,21,35,4,GSR University
S0732,Female,24,BA,History,3,0,21,83,9,GSR University
S0732,Female,24,BA,English,3,0,21,59,6,GSR University
S0733,Female,19,BA,Economics,4,1,7,48,5,GSR University
S0733,Female,19,BA,English,4,1,7,77,8,GSR University
S0733,Female,19,BA,Political Science,4,1,7,60,7,GSR University
S0734,Female,19,BA,History,3,0,25,86,9,GSR University
S0734,Female,19,BA,Economics,3,0,25,38,4,GSR University
S0734,Female,19,BA,Political Science,3,0,25,60,7,GSR University
S0735,Female,20,BA,Psychology,2,1,16,48,5,GSR University
S0735,Female,20,BA,Political Science,2,1,16,58,6,GSR University
S0735,Female,20,BA,English,2,1,16,68,7,GSR University
S0736,Female,21,BA,Sociology,1,1,9,82,9,GSR University
S0736,Female,21,BA,History,1,1,9,94,10,GSR University
S0736,Female,21,BA,Economics,1,1,9,36,4,GSR University
S0737,Female,21,BA,English,3,1,2,53,6,GSR University
S0737,Female,21,BA,Political Science,3,1,2,68,7,GSR University
S0737,Female,21,BA,Psychology,3,1,2,78,8,GSR University
S0738,Female,22,BA,English,2,0,3,64,7,GSR University
S0738,Female,22,BA,Psychology,2,0,3,87,9,GSR University
S0738,Female,22,BA,Political Science,2,0,3,85,9,GSR University
S0739,Female,24,BA,History,4,2,5,82,9,GSR University
S0739,Female,24,BA,Economics,4,2,5,41,5,GSR University
S0739,Female,24,BA,Psychology,4,2,5,93,10,GSR University
S0740,Male,22,BA,History,3,2,25,37,4,GSR University
S0740,Male,22,BA,Political Science,3,2,25,63,7,GSR University
S0740,Male,22,BA,Sociology,3,2,25,40,5,GSR University
S0741,Female,18,BA,Psychology,1,0,24,89,9,GSR University
S0741,Female,18,BA,Economics,1,0,24,48,5,GSR University
S0741,Female,18,BA,English,1,0,24,89,9,GSR University
S0742,Female,23,BA,Sociology,4,1,11,51,6,GSR University
S0742,Female,23,BA,Political Science,4,1,11,51,6,GSR University
S0742,Female,23,BA,Psychology,4,1,11,37,4,GSR University
S0743,Male,23,BA,Economics,3,0,11,55,6,GSR University
S0743,Male,23,BA,Political Science,3,0,11,56,6,GSR University
S0743,Male,23,BA,Psychology,3,0,11,91,10,GSR University
S0744,Female,21,BA,Psychology,1,2,1,42,5,GSR University
S0744,Female,21,BA,Political Science,1,2,1,85,9,GSR University
S0744,Female,21,BA,Economics,1,2,1,45,5,GSR University
S0745,Male,24,BA,Psychology,3,0,1,44,5,GSR University
S0745,Male,24,BA,Economics,3,0,1,55,6,GSR University
S0745,Male,24,BA,English,3,0,1,54,6,GSR University
S0746,Male,21,BA,Political Science,2,0,13,78,8,GSR University
S0746,Male,21,BA,Sociology,2,0,13,84,9,GSR University
S0746,Male,21,BA,Psychology,2,0,13,64,7,GSR University
S0747,Female,24,BA,Psychology,4,2,6,88,9,GSR University
S0747,Female,24,BA,Political Science,4,2,6,78,8,GSR University
S0747,Female,24,BA,Sociology,4,2,6,56,6,GSR University
S0748,Female,21,BA,Psychology,3,1,25,58,6,GSR University
S0748,Female,21,BA,Sociology,3,1,25,85,9,GSR University
S0748,Female,21,BA,History,3,1,25,44,5,GSR University
S0749,Female,22,BA,Psychology,2,0,24,62,7,GSR University
S0749,Female,22,BA,Sociology,2,0,24,91,10,GSR University
S0749,Female,22,BA,History,2,0,24,86,9,GSR University
S0750,Female,21,BA,Psychology,2,2,9,76,8,GSR University
S0750,Female,21,BA,Political Science,2,2,9,60,7,GSR University
S0750,Female,21,BA,History,2,2,9,59,6,GSR University
S0751,Male,20,BA,English,2,0,19,67,7,GSR University
S0751,Male,20,BA,History,2,0,19,55,6,GSR University
S0751,Male,20,BA,Sociology,2,0,19,36,4,GSR University
S0752,Male,19,BA,Economics,1,0,1,88,9,GSR University
S0752,Male,19,BA,English,1,0,1,52,6,GSR University
S0752,Male,19,BA,History,1,0,1,80,9,GSR University
S0753,Female,23,BA,English,4,0,29,83,9,GSR University
S0753,Female,23,BA,Economics,4,0,29,45,5,GSR University
S0753,Female,23,BA,Political Science,4,0,29,36,4,GSR University
S0754,Female,19,BA,Political Science,4,0,14,52,6,GSR University
S0754,Female,19,BA,Economics,4,0,14,71,8,GSR University
S0754,Female,19,BA,History,4,0,14,64,7,GSR University
S0755,Female,20,BA,Political Science,3,2,21,91,10,GSR University
S0755,Female,20,BA,Economics,3,2,21,42,5,GSR University
S0755,Female,20,BA,History,3,2,21,52,6,GSR University
S0756,Female,18,BA,History,1,1,29,60,7,GSR University
S0756,Female,18,BA,Sociology,1,1,29,74,8,GSR University
S0756,Female,18,BA,English,1,1,29,93,10,GSR University
S0757,Female,19,BA,Psychology,3,1,10,56,6,GSR University
S0757,Female,19,BA,Political Science,3,1,10,46,5,GSR University
S0757,Female,19,BA,English,3,1,10,36,4,GSR University
S0758,Male,24,BA,History,3,1,25,47,5,GSR University
S0758,Male,24,BA,Psychology,3,1,25,39,4,GSR University
S0758,Male,24,BA,Political Science,3,1,25,45,5,GSR University
S0759,Female,19,BA,English,1,0,20,41,5,GSR University
S0759,Female,19,BA,Sociology,1,0,20,74,8,GSR University
S0759,Female,19,BA,Psychology,1,0,20,62,7,GSR University
S0760,Male,20,BA,Psychology,3,0,5,71,8,GSR University
S0760,Male,20,BA,Economics,3,0,5,57,6,GSR University
S0760,Male,20,BA,History,3,0,5,63,7,GSR University
S0761,Female,22,BA,English,1,0,16,64,7,GSR University
S0761,Female,22,BA,History,1,0,16,38,4,GSR University
S0761,Female,22,BA,Sociology,1,0,16,74,8,GSR University
S0762,Male,24,BA,Political Science,2,0,11,43,5,GSR University
S0762,Male,24,BA,Psychology,2,0,11,46,5,GSR University
S0762,Male,24,BA,Economics,2,0,11,39,4,GSR University
S0763,Female,23,BA,Sociology,2,2,4,79,8,GSR University
S0763,Female,23,BA,Psychology,2,2,4,82,9,GSR University
S0763,Female,23,BA,Political Science,2,2,4,92,10,GSR University
S0764,Male,23,BA,Sociology,2,1,3,71,8,GSR University
S0764,Male,23,BA,History,2,1,3,85,9,GSR University
S0764,Male,23,BA,Economics,2,1,3,44,5,GSR University
S0765,Male,20,BA,Sociology,3,1,14,44,5,GSR University
S0765,Male,20,BA,English,3,1,14,46,5,GSR University
S0765,Male,20,BA,History,3,1,14,88,9,GSR University
S0766,Male,21,BA,Psychology,2,0,22,43,5,GSR University
S0766,Male,21,BA,Political Science,2,0,22,87,9,GSR University
S0766,Male,21,BA,English,2,0,22,52,6,GSR University
S0767,Male,20,BA,Sociology,2,2,24,79,8,GSR University
S0767,Male,20,BA,Political Science,2,2,24,84,9,GSR University
S0767,Male,20,BA,Psychology,2,2,24,49,5,GSR University
S0768,Female,21,BA,Sociology,4,0,1,82,9,GSR University
S0768,Female,21,BA,Psychology,4,0,1,93,10,GSR University
S0768,Female,21,BA,Economics,4,0,1,61,7,GSR University
S0769,Female,20,BA,Political Science,2,1,6,56,6,GSR University
S0769,Female,20,BA,Psychology,2,1,6,38,4,GSR University
S0769,Female,20,BA,Sociology,2,1,6,83,9,GSR University
S0770,Male,20,BA,Psychology,4,2,22,65,7,GSR University
S0770,Male,20,BA,Economics,4,2,22,81,9,GSR University
S0770,Male,20,BA,Political Science,4,2,22,65,7,GSR University
S0771,Female,24,BA,Psychology,4,2,10,91,10,GSR University
S0771,Female,24,BA,Political Science,4,2,10,81,9,GSR University
S0771,Female,24,BA,Economics,4,2,10,47,5,GSR University
S0772,Male,24,BA,Psychology,4,1,11,56,6,GSR University
S0772,Male,24,BA,English,4,1,11,84,9,GSR University
S0772,Male,24,BA,History,4,1,11,91,10,GSR University
S0773,Male,19,BA,English,4,0,11,57,6,GSR University
S0773,Male,19,BA,History,4,0,11,88,9,GSR University
S0773,Male,19,BA,Economics,4,0,11,87,9,GSR University
S0774,Male,21,BA,Psychology,3,0,20,64,7,GSR University
S0774,Male,21,BA,Political Science,3,0,20,79,8,GSR University
S0774,Male,21,BA,Sociology,3,0,20,52,6,GSR University
S0775,Female,23,BA,Political Science,4,2,12,93,10,GSR University
S0775,Female,23,BA,History,4,2,12,68,7,GSR University
S0775,Female,23,BA,Psychology,4,2,12,36,4,GSR University
S0776,Male,22,BA,English,2,1,8,72,8,GSR University
S0776,Male,22,BA,Political Science,2,1,8,61,7,GSR University
S0776,Male,22,BA,Sociology,2,1,8,94,10,GSR University
S0777,Male,20,BA,Sociology,4,0,27,43,5,GSR University
S0777,Male,20,BA,Political Science,4,0,27,51,6,GSR University
S0777,Male,20,BA,Economics,4,0,27,39,4,GSR University
S0778,Male,19,BA,English,2,2,19,84,9,GSR University
S0778,Male,19,BA,History,2,2,19,67,7,GSR University
S0778,Male,19,BA,Sociology,2,2,19,47,5,GSR University
S0779,Female,23,BA,Psychology,1,1,28,44,5,GSR University
S0779,Female,23,BA,Economics,1,1,28,65,7,GSR University
S0779,Female,23,BA,History,1,1,28,40,5,GSR University
S0780,Male,18,BA,Economics,3,1,26,86,9,GSR University
S0780,Male,18,BA,English,3,1,26,54,6,GSR University
S0780,Male,18,BA,History,3,1,26,72,8,GSR University
S0781,Male,23,BA,Sociology,4,0,23,63,7,GSR University
S0781,Male,23,BA,English,4,0,23,53,6,GSR University
S0781,Male,23,BA,Economics,4,0,23,67,7,GSR University
S0782,Male,18,BA,History,3,1,20,79,8,GSR University
S0782,Male,18,BA,Psychology,3,1,20,72,8,GSR University
S0782,Male,18,BA,Economics,3,1,20,79,8,GSR University
S0783,Female,24,BA,History,4,0,1,57,6,GSR University
S0783,Female,24,BA,Economics,4,0,1,43,5,GSR University
S0783,Female,24,BA,Sociology,4,0,1,51,6,GSR University
S0784,Female,22,BA,English,3,2,23,43,5,GSR University
S0784,Female,22,BA,Sociology,3,2,23,51,6,GSR University
S0784,Female,22,BA,Political Science,3,2,23,61,7,GSR University
S0785,Female,24,BA,Sociology,3,1,3,87,9,GSR University
S0785,Female,24,BA,History,3,1,3,88,9,GSR University
S0785,Female,24,BA,Economics,3,1,3,93,10,GSR University
S0786,Male,24,BA,Sociology,3,0,3,38,4,GSR University
S0786,Male,24,BA,Political Science,3,0,3,58,6,GSR University
S0786,Male,24,BA,History,3,0,3,63,7,GSR University
S0787,Female,18,BA,Sociology,3,1,4,52,6,GSR University
S0787,Female,18,BA,Psychology,3,1,4,51,6,GSR University
S0787,Female,18,BA,Political Science,3,1,4,64,7,GSR University
S0788,Male,20,BA,History,3,0,0,56,6,GSR University
S0788,Male,20,BA,Economics,3,0,0,61,7,GSR University
S0788,Male,20,BA,Psychology,3,0,0,53,6,GSR University
S0789,Female,22,BA,Political Science,4,0,20,93,10,GSR University
S0789,Female,22,BA,Sociology,4,0,20,93,10,GSR University
S0789,Female,22,BA,History,4,0,20,66,7,GSR University
S0790,Male,23,BA,Psychology,4,1,17,73,8,GSR University
S0790,Male,23,BA,English,4,1,17,83,9,GSR University
S0790,Male,23,BA,History,4,1,17,63,7,GSR University
S0791,Female,19,BA,Political Science,4,1,29,43,5,GSR University
S0791,Female,19,BA,English,4,1,29,93,10,GSR University
S0791,Female,19,BA,Psychology,4,1,29,43,5,GSR University
S0792,Female,23,BA,English,3,2,2,73,8,GSR University
S0792,Female,23,BA,Political Science,3,2,2,54,6,GSR University
S0792,Female,23,BA,Sociology,3,2,2,59,6,GSR University
S0793,Female,21,BA,Political Science,2,2,13,38,4,GSR University
S0793,Female,21,BA,Psychology,2,2,13,49,5,GSR University
S0793,Female,21,BA,History,2,2,13,58,6,GSR University
S0794,Male,18,BA,English,3,0,11,72,8,GSR University
S0794,Male,18,BA,Political Science,3,0,11,94,10,GSR University
S0794,Male,18,BA,Economics,3,0,11,46,5,GSR University
S0795,Female,24,BA,Political Science,2,1,14,41,5,GSR University
S0795,Female,24,BA,Psychology,2,1,14,75,8,GSR University
S0795,Female,24,BA,English,2,1,14,65,7,GSR University
S0796,Female,20,BA,Political Science,3,2,6,85,9,GSR University
S0796,Female,20,BA,Sociology,3,2,6,68,7,GSR University
S0796,Female,20,BA,English,3,2,6,78,8,GSR University
S0797,Female,24,BA,English,2,1,4,44,5,GSR University
S0797,Female,24,BA,Sociology,2,1,4,85,9,GSR University
S0797,Female,24,BA,Economics,2,1,4,37,4,GSR University
S0798,Female,22,BA,Political Science,1,0,6,58,6,GSR University
S0798,Female,22,BA,English,1,0,6,51,6,GSR University
S0798,Female,22,BA,Economics,1,0,6,86,9,GSR University
S0799,Male,23,BA,Sociology,1,1,8,72,8,GSR University
S0799,Male,23,BA,History,1,1,8,38,4,GSR University
S0799,Male,23,BA,English,1,1,8,58,6,GSR University
S0800,Male,20,BA,Sociology,3,0,4,47,5,GSR University
S0800,Male,20,BA,History,3,0,4,38,4,GSR University
S0800,Male,20,BA,English,3,0,4,80,9,GSR University
S0801,Male,23,BA,History,3,1,16,36,4,GSR University
S0801,Male,23,BA,Economics,3,1,16,91,10,GSR University
S0801,Male,23,BA,Psychology,3,1,16,47,5,GSR University
S0802,Female,21,BA,Economics,4,2,26,94,10,GSR University
S0802,Female,21,BA,English,4,2,26,92,10,GSR University
S0802,Female,21,BA,Sociology,4,2,26,46,5,GSR University
S0803,Female,22,BA,Political Science,3,2,12,47,5,GSR University
S0803,Female,22,BA,History,3,2,12,90,10,GSR University
S0803,Female,22,BA,Sociology,3,2,12,44,5,GSR University
S0804,Male,18,BA,Sociology,4,1,15,45,5,GSR University
S0804,Male,18,BA,History,4,1,15,41,5,GSR University
S0804,Male,18,BA,English,4,1,15,87,9,GSR University
S0805,Female,19,BA,Sociology,4,1,2,40,5,GSR University
S0805,Female,19,BA,History,4,1,2,75,8,GSR University
S0805,Female,19,BA,English,4,1,2,66,7,GSR University
S0806,Male,21,BA,History,2,1,15,79,8,GSR University
S0806,Male,21,BA,Economics,2,1,15,45,5,GSR University
S0806,Male,21,BA,Psychology,2,1,15,40,5,GSR University
S0807,Male,22,BA,English,3,1,5,59,6,GSR University
S0807,Male,22,BA,Political Science,3,1,5,49,5,GSR University
S0807,Male,22,BA,Psychology,3,1,5,94,10,GSR University
S0808,Male,18,BA,Political Science,4,0,16,39,4,GSR University
S0808,Male,18,BA,Psychology,4,0,16,73,8,GSR University
S0808,Male,18,BA,Economics,4,0,16,52,6,GSR University
S0809,Female,23,BA,Sociology,1,0,29,82,9,GSR University
S0809,Female,23,BA,English,1,0,29,78,8,GSR University
S0809,Female,23,BA,Psychology,1,0,29,52,6,GSR University
S0810,Male,24,BA,English,4,1,5,47,5,GSR University
S0810,Male,24,BA,Economics,4,1,5,75,8,GSR University
S0810,Male,24,BA,Psychology,4,1,5,50,6,GSR University
S0811,Male,20,BA,History,3,0,6,64,7,GSR University
S0811,Male,20,BA,Political Science,3,0,6,92,10,GSR University
S0811,Male,20,BA,English,3,0,6,79,8,GSR University
S0812,Female,20,BA,Sociology,4,2,9,62,7,GSR University
S0812,Female,20,BA,Economics,4,2,9,68,7,GSR University
S0812,Female,20,BA,English,4,2,9,87,9,GSR University
S0813,Female,24,BA,Political Science,2,2,18,85,9,GSR University
S0813,Female,24,BA,Sociology,2,2,18,73,8,GSR University
S0813,Female,24,BA,Economics,2,2,18,38,4,GSR University
S0814,Male,23,BA,Economics,4,0,19,61,7,GSR University
S0814,Male,23,BA,Psychology,4,0,19,67,7,GSR University
S0814,Male,23,BA,Sociology,4,0,19,55,6,GSR University
S0815,Male,24,BA,English,2,1,1,93,10,GSR University
S0815,Male,24,BA,History,2,1,1,35,4,GSR University
S0815,Male,24,BA,Psychology,2,1,1,69,7,GSR University
S0816,Male,20,BA,Sociology,4,2,0,85,9,GSR University
S0816,Male,20,BA,Economics,4,2,0,36,4,GSR University
S0816,Male,20,BA,Psychology,4,2,0,52,6,GSR University
S0817,Female,23,BA,Political Science,1,1,4,65,7,GSR University
S0817,Female,23,BA,Economics,1,1,4,44,5,GSR University
S0817,Female,23,BA,Sociology,1,1,4,84,9,GSR University
S0818,Female,21,BA,Sociology,2,0,16,80,9,GSR University
S0818,Female,21,BA,Psychology,2,0,16,60,7,GSR University
S0818,Female,21,BA,History,2,0,16,55,6,GSR University
S0819,Female,22,BA,Sociology,2,2,11,50,6,GSR University
S0819,Female,22,BA,English,2,2,11,35,4,GSR University
S0819,Female,22,BA,Political Science,2,2,11,50,6,GSR University
S0820,Male,22,BA,Economics,4,2,12,72,8,GSR University
S0820,Male,22,BA,English,4,2,12,60,7,GSR University
S0820,Male,22,BA,Sociology,4,2,12,92,10,GSR University
S0821,Male,23,BA,Sociology,2,1,24,72,8,GSR University
S0821,Male,23,BA,History,2,1,24,55,6,GSR University
S0821,Male,23,BA,Economics,2,1,24,42,5,GSR University
S0822,Female,20,BA,English,3,0,23,91,10,GSR University
S0822,Female,20,BA,Economics,3,0,23,63,7,GSR University
S0822,Female,20,BA,Political Science,3,0,23,82,9,GSR University
S0823,Male,18,BA,Political Science,2,1,9,71,8,GSR University
S0823,Male,18,BA,History,2,1,9,56,6,GSR University
S0823,Male,18,BA,English,2,1,9,41,5,GSR University
S0824,Male,24,BA,Political Science,4,0,15,48,5,GSR University
S0824,Male,24,BA,English,4,0,15,87,9,GSR University
S0824,Male,24,BA,History,4,0,15,67,7,GSR University
S0825,Male,18,BA,Economics,1,2,26,77,8,GSR University
S0825,Male,18,BA,Sociology,1,2,26,62,7,GSR University
S0825,Male,18,BA,Political Science,1,2,26,62,7,GSR University
S0826,Male,24,BA,Psychology,1,1,6,80,9,GSR University
S0826,Male,24,BA,Economics,1,1,6,36,4,GSR University
S0826,Male,24,BA,Political Science,1,1,6,59,6,GSR University
S0827,Male,18,BA,Political Science,3,0,22,37,4,GSR University
S0827,Male,18,BA,Psychology,3,0,22,40,5,GSR University
S0827,Male,18,BA,English,3,0,22,92,10,GSR University
S0828,Male,23,BA,Political Science,2,1,25,54,6,GSR University
S0828,Male,23,BA,English,2,1,25,73,8,GSR University
S0828,Male,23,BA,Psychology,2,1,25,58,6,GSR University
S0829,Male,21,BA,Political Science,1,0,26,75,8,GSR University
S0829,Male,21,BA,History,1,0,26,81,9,GSR University
S0829,Male,21,BA,Economics,1,0,26,37,4,GSR University
S0830,Male,23,BA,Political Science,3,1,11,44,5,GSR University
S0830,Male,23,BA,Economics,3,1,11,69,7,GSR University
S0830,Male,23,BA,Sociology,3,1,11,58,6,GSR University
S0831,Female,21,BA,Sociology,4,2,16,49,5,GSR University
S0831,Female,21,BA,Psychology,4,2,16,60,7,GSR University
S0831,Female,21,BA,Economics,4,2,16,85,9,GSR University
S0832,Male,21,BA,Psychology,1,2,12,75,8,GSR University
S0832,Male,21,BA,English,1,2,12,76,8,GSR University
S0832,Male,21,BA,Sociology,1,2,12,84,9,GSR University
S0833,Male,24,BA,Economics,3,2,2,82,9,GSR University
S0833,Male,24,BA,Political Science,3,2,2,49,5,GSR University
S0833,Male,24,BA,Psychology,3,2,2,36,4,GSR University
S0834,Male,18,BA,Political Science,3,1,20,90,10,GSR University
S0834,Male,18,BA,History,3,1,20,69,7,GSR University
S0834,Male,18,BA,Psychology,3,1,20,82,9,GSR University
S0835,Female,23,BA,Psychology,4,0,22,85,9,GSR University
S0835,Female,23,BA,Sociology,4,0,22,56,6,GSR University
S0835,Female,23,BA,Economics,4,0,22,58,6,GSR University
S0836,Male,20,BA,Political Science,4,0,20,84,9,GSR University
S0836,Male,20,BA,History,4,0,20,50,6,GSR University
S0836,Male,20,BA,English,4,0,20,75,8,GSR University
S0837,Female,19,BA,Political Science,2,0,3,51,6,GSR University
S0837,Female,19,BA,English,2,0,3,50,6,GSR University
S0837,Female,19,BA,Economics,2,0,3,94,10,GSR University
S0838,Male,24,BA,Economics,1,2,13,93,10,GSR University
S0838,Male,24,BA,Political Science,1,2,13,67,7,GSR University
S0838,Male,24,BA,Sociology,1,2,13,69,7,GSR University
S0839,Male,19,BA,Psychology,2,2,18,93,10,GSR University
S0839,Male,19,BA,Economics,2,2,18,71,8,GSR University
S0839,Male,19,BA,English,2,2,18,52,6,GSR University
S0840,Female,21,BA,Psychology,1,2,13,76,8,GSR University
S0840,Female,21,BA,History,1,2,13,66,7,GSR University
S0840,Female,21,BA,Economics,1,2,13,44,5,GSR University
S0841,Male,20,BA,Political Science,1,0,9,91,10,GSR University
S0841,Male,20,BA,Sociology,1,0,9,63,7,GSR University
S0841,Male,20,BA,History,1,0,9,84,9,GSR University
S0842,Male,23,BA,Sociology,3,1,23,52,6,GSR University
S0842,Male,23,BA,Economics,3,1,23,84,9,GSR University
S0842,Male,23,BA,English,3,1,23,91,10,GSR University
S0843,Female,18,BA,English,3,2,13,72,8,GSR University
S0843,Female,18,BA,Psychology,3,2,13,79,8,GSR University
S0843,Female,18,BA,Sociology,3,2,13,76,8,GSR University
S0844,Female,19,BA,Political Science,3,1,15,89,9,GSR University
S0844,Female,19,BA,Sociology,3,1,15,48,5,GSR University
S0844,Female,19,BA,Psychology,3,1,15,67,7,GSR University
S0845,Female,21,BA,History,1,1,11,76,8,GSR University
S0845,Female,21,BA,Sociology,1,1,11,66,7,GSR University
S0845,Female,21,BA,English,1,1,11,67,7,GSR University
S0846,Male,23,BA,Sociology,2,1,11,64,7,GSR University
S0846,Male,23,BA,Economics,2,1,11,43,5,GSR University
S0846,Male,23,BA,English,2,1,11,60,7,GSR University
